Template,Query,PCScore,SMILES
STB_C010_075,1708,0.6535,O=C(CC(Sc1ccccc1)c1ccccc1)c1ccccc1OCc1ccccc1
STB_C010_075,7691,0.6534,O=C(CSc1ncnc2ccccc12)N(Cc1ccccc1)C1CCS(=O)(=O)C1
STB_C010_075,5284,0.6534,O=S(=O)(NN=CC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1
STB_C010_075,15518,0.6534,O=C(Nc1ccccn1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2ccccc2c1
STB_C010_075,12327,0.6533,O=c1[nH]c2cc(C(=O)NCCNCc3ccccc3)ccc2sc1=Cc1ccccc1
STB_C010_075,15691,0.653,O=C(CSc1nnc(CCNC(=O)c2ccccc2)[nH]1)Nc1cccc2ccccc12
STB_C010_075,5455,0.6526,O=C(CSc1nc2[nH]c(=S)sc2c(=O)n1c1ccccc1)Nc1ccccc1
STB_C010_075,9313,0.6525,O=S(=O)(Oc1ccccc1C=NN(c1ccccc1)c1ccccc1)c1ccccc1
STB_C010_075,5952,0.6523,O=S(=O)(NCC(Sc1nc2ccccc2s1)c1ccccc1)c1ccccc1
STB_C010_075,10304,0.6523,O=c1[nH]c2ccc(S(=O)(=O)Nc3ccccc3SCc3ccccc3)cc2s1
STB_C010_075,237,0.6523,O=C(Nc1ccc2c(c1)OCCCO2)c1cccc(S(=O)(=O)Nc2ccccc2)c1
STB_C010_075,4484,0.6522,O=C(C=Cc1ccccc1)NC(=S)Nc1cccc(c2cc3ccccc3oc2=O)c1
STB_C010_075,14572,0.6521,O=C(Nc1ccccn1)c1nc(SCc2ccccc2)ncc1Sc1ccccc1
STB_C010_075,14573,0.6521,O=C(Nc1ccncc1)c1nc(SCc2ccccc2)ncc1Sc1ccccc1
STB_C010_075,14370,0.6521,O=c1[nH]c2ccccc2sc1=Cc1ccc(C(=O)NCC[NH2+]Cc2ccccc2)cc1
STB_C010_075,9485,0.652,O=C(CSc1ncccn1)NN=Cc1c(OCc2ccccc2)ccc2ccccc12
STB_C010_075,9326,0.652,O=C(c1cccc(NS(=O)(=O)c2ccccc2)c1)N(c1ccccc1)c1ccccc1
STB_C010_075,10705,0.652,O=S1(=O)CCC(NCc2cc3ccccc3nc2OCCSc2ccccc2)C1
STB_C010_075,8956,0.6518,O=S(=O)(Nc1ncnc(OCCOc2ncccn2)c1c1ccccc1)NC1CC1
STB_C010_075,11365,0.6517,O=C(Oc1ccccc1c1ccccc1)c1cccc(S(=O)(=O)Nc2ccccc2)c1
STB_C010_075,14371,0.6516,O=c1[nH]c2cc(C(=O)NCC[NH2+]Cc3ccccc3)ccc2sc1=Cc1ccccc1
STB_C010_075,12333,0.6515,O=c1[nH]c2cc(C(=O)NCCCNc3ccccc3)ccc2sc1=Cc1ccccc1
STB_C010_075,3037,0.6515,O=S(=O)(c1ccc(N2CCOCC2)nc1)N(Cc1ccccn1)Cc1ccccn1
STB_C010_075,10131,0.6514,O=S(=O)(c1ccc(SCc2ncnc(Nc3ccccc3)n2)nc1)N1CCCC1
STB_C010_075,13354,0.6512,O=C(CSc1nc2ccccc2c(=O)n1NC(=O)c1ccccc1)Nc1ccccc1
STB_C010_075,13667,0.6512,O=C(CSc1nc2ccccc2c(=O)n1c1ccccn1)NC1CCS(=O)(=O)C1
STB_C010_075,1448,0.6511,O=C(Nc1ccccc1Sc1ccccc1)c1ccc(N2CCCS2(=O)=O)cc1
STB_C010_075,11904,0.6509999999999999,O=C(CSc1nc2ccccc2c(=O)n1c1ccccc1)NC1CCS(=O)(=O)C1
STB_C010_075,9718,0.6509,O=S(=O)(Cc1ccccc1)c1nc2c(c(S(=O)(=O)c3ccccc3)n1)CCCC2
STB_C010_075,15269,0.6509,O=C(CSc1nc2ccccc2c(=O)n1c1ccccn1)OC1CCS(=O)(=O)C1
STB_C010_075,158,0.6509,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)NCc1ccc2c(c1)OCO2
STB_C010_075,7382,0.6509,O=C(CSc1cc(C(=O)Nc2ccccc2)c2ccccc2n1)NCc1ccccc1
STB_C010_075,15592,0.6508,O=c1ccc(c2cccc(S(=O)(=O)N(Cc3ccccc3)Cc3ccccc3)c2)n[nH]1
STB_C010_075,18035,0.6507,S=C(NCCNC(=S)Nc1ccc2ccccc2n1)Nc1ccc2ccccc2n1
STB_C010_075,10253,0.6506,O=c1cc(C(c2ccccc2)c2ccccc2)nc(SCCOCc2ccccc2)[nH]1
STB_C010_075,9310,0.6505,O=C(C=CNc1ccccc1NS(=O)(=O)c1ccccc1)c1cccc2ccccc12
STB_C010_075,10269,0.65,O=S(=O)(Nc1ccccc1N(Cc1ccccc1)Cc1ccccc1)c1ccccc1
STB_C010_075,7369,0.6499,O=S(=O)(Nc1ccccc1)c1ccccc1NN=Cc1ccc(c2ccccc2)cc1
STB_C010_075,2562,0.6499,O=C(CN(c1ccncc1)S(=O)(=O)c1ccccc1)Nc1cccc2nsnc12
STB_C010_075,945,0.6497,O=C(Nc1ccccc1)c1ccccc1NC(=O)c1ccccc1Sc1ccccc1
STB_C010_075,5289,0.6494,O=C(CSc1cccc(c2ccc(OCc3ccccc3)cc2)n1)Nc1ccccc1
STB_C010_075,215,0.6494,O=C(Nc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1ccccc1
STB_C010_075,13254,0.6491,O=C(Oc1ccc2ccccc2c1C=NNS(=O)(=O)c1ccccc1)c1ccccc1
STB_C010_075,666,0.6489,O=C(CSc1ccccc1)Nc1cccc(OCc2cc(=O)n3ncsc3n2)c1
STB_C010_075,8,0.6489,O=C(c1ccccc1)c1ccccc1NC(=O)c1cccn(OCc2ccccc2)c1=O
STB_C010_075,15570,0.6485,O=C(NCCc1ccccc1)c1cnc2ccc(S(=O)(=O)Nc3ccccc3)cc2c1
STB_C010_075,2428,0.6484,O=C(COc1ccc2ccc(=O)oc2c1)Nc1nnc(SCc2ccccc2)s1
STB_C010_075,728,0.6484,O=C(CSc1nc2ccccc2n1S(=O)(=O)c1ccccc1)Nc1ccccn1
STB_C010_075,2468,0.6481,O=C1CSC(=NN=Cc2c(OS(=O)(=O)c3ccccc3)ccc3ccccc23)N1
STB_C010_075,18036,0.6481,S=C(NNCSc1nnc(c2ccccc2)n1c1ccccc1)Nc1ccccc1
STB_C010_075,14192,0.6481,O=c1cc(CSc2ccc(S(=O)(=O)Nc3ccccc3)cn2)nc2sccn12
STB_C010_075,6375,0.6478,O=C(Nc1ccccc1)Nn1c(C(=O)NCCc2ccccc2)nc2ccccc2c1=O
STB_C010_075,10586,0.6478,O=C(CSc1nc(NCCc2ccccc2)c2ccccc2n1)NCc1ccccc1
STB_C010_075,16957,0.6477,O=C(Cn1c(=O)c(S(=O)(=O)c2ccccc2)cc2ccccc12)NCc1ccccc1
STB_C010_075,16440,0.6476,O=C(CSc1ccccc1)Nc1nnc(CC(c2ccccc2)c2ccccc2)s1
STB_C010_075,4152,0.6476,O=C(COc1ccccc1)Nc1cc2ccccc2cc1NC(=O)COc1ccccc1
STB_C010_075,5259,0.6475,O=C(NC(=S)Nc1cccc2ccccc12)c1ccccc1OCCc1ccccc1
STB_C010_075,2014,0.6474,O=C(Nc1cccc(C2SCCCS2)c1)c1cccnc1Sc1ccccc1
STB_C010_075,421,0.6474,O=C(COc1cccc2ccccc12)Nc1cccc(C(=O)NCCc2ccccc2)c1
STB_C010_075,15600,0.6473,O=C(NCc1ccccc1)C(NS(=O)(=O)c1cccc2cccnc12)c1ccccc1
STB_C010_075,2144,0.6473,O=C(Nc1ccccc1)N(c1ccccc1)c1nc(=O)ccn1C(=O)Nc1ccccc1
STB_C010_075,16088,0.6472,O=C(C(=Cc1ccccc1)c1ccccc1)N(Cc1ccccc1)C1CCS(=O)(=O)C1
STB_C010_075,13244,0.647,O=C(Oc1coc(CSc2ncccn2)cc1=O)C(c1ccccc1)c1ccccc1
STB_C010_075,15555,0.647,O=c1ccc(c2ccccc2)nn1CCNS(=O)(=O)c1ccc(c2ccccc2)cc1
STB_C010_075,3404,0.6469,O=C(Nc1ccc(OCc2ccccc2)cc1)C(Sc1ccccc1)c1ccccc1
STB_C010_075,17042,0.6469,O=c1ccc(c2ccncc2)nn1CCNS(=O)(=O)c1ccc(c2ccccc2)cc1
STB_C010_075,16917,0.6468,O=C(NCCc1ccccc1)c1ccc2cc(S(=O)(=O)c3ccccc3)c(=O)[nH]c2c1
STB_C010_075,6692,0.6468,O=S(=O)(c1ccc(OCc2ncnc(Nc3ccccc3)n2)cc1)N1CCOCC1
STB_C010_075,7323,0.6466,O=C(NCCc1ccccc1)c1ccc(n2nc(Sc3ccccc3)ccc2=O)cc1
STB_C010_075,13367,0.6464,O=C(C=CNc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1ccc2ccccc2c1
STB_C010_075,2220,0.6464,O=C(CN(c1ccccc1)S(=O)(=O)c1ccc2c(c1)OCCO2)Nc1cccnc1
STB_C010_075,13369,0.6464,O=C(C=CNc1ccc(S(=O)(=O)Nc2ccncn2)cc1)c1ccc2ccccc2c1
STB_C010_075,7372,0.6463,O=C(CSc1ncc(C(c2ccccc2)c2ccccc2)c(=O)[nH]1)Nc1ccccc1
STB_C010_075,15595,0.6462,O=C(CN(c1cccc2cccnc12)S(=O)(=O)c1ccccc1)NCc1ccccc1
STB_C010_075,4561,0.6461,O=C(CCn1cnc2ccccc2c1=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
STB_C010_075,17774,0.6459999999999999,O=S(=O)(NCc1nc(NCCCc2ccccc2)c2ccccc2n1)c1ccccc1
STB_C010_075,6363,0.6459999999999999,O=C(NCCn1cnc(c2ccccc2)cc1=O)c1ccc(=O)n(Cc2ccccc2)n1
STB_C010_075,16473,0.6459999999999999,S=C(NCCNc1ccnc2ccccc12)Nc1cccnc1Sc1ccccc1
STB_C010_075,6428,0.6456,O=c1cn[nH]c(SCc2nc(c3ccccc3)oc2CSc2nnc[nH]c2=O)n1
STB_C010_075,5272,0.6453,O=S(=O)(NN=C(Cc1ccccc1)c1ccc(c2ccccc2)cc1)c1ccccc1
STB_C010_075,9274,0.6453,O=C(Nc1ccccc1)c1ccccc1NS(=O)(=O)c1ccc(c2ccccc2)cc1
STB_C010_075,2369,0.6451,O=C(Cn1cc(C(=O)c2ccccc2)c(=O)c2cccnc12)NCCCc1ccccc1
STB_C010_075,8251,0.6449,O=C(CC(c1ccccc1)c1ccccc1)Nc1nnc(CCCc2ccccc2)s1
STB_C010_075,6952,0.6449,O=S(=O)(NCc1nc2ccccc2n1S(=O)(=O)c1ccccc1)c1ccccc1
STB_C010_075,16157,0.6449,O=C(NCCCNc1ccccc1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2
STB_C010_075,2357,0.6448,O=C(Cn1cc(C(=O)c2ccncc2)c(=O)c2ccccc12)NCCCc1ccccc1
STB_C010_075,5290,0.6447,O=C(CSc1cc(c2ccc(OCc3ccccc3)cc2)ccn1)Nc1ccccc1
STB_C010_075,7468,0.6447,O=C(Nc1ccc(CNc2cncc(SCc3ccccc3)n2)cc1)c1ccncc1
STB_C010_075,5827,0.6447,O=S(=O)(CC(c1ccccc1)c1ccccc1)CC(c1ccccc1)c1ccccc1
STB_C010_075,7466,0.6446,O=C(Nc1ccc(CNc2cncc(SCc3ccccc3)n2)cc1)c1cccnc1
STB_C010_075,6364,0.6446,O=C(NCCn1nc(c2ccccc2)ccc1=O)c1cncn(Cc2ccccc2)c1=O
STB_C010_075,13640,0.6445,O=C(c1cccnc1)N(CCC1=CCCCC1)c1cn(Cc2ccccc2)c(=O)[nH]c1=O
STB_C010_075,8709,0.6445,O=C(NCCn1nc(c2ccccc2)ccc1=O)c1cncn(Cc2ccccn2)c1=O
STB_C010_075,6456,0.6442,O=C(COc1ccc2cc(Cc3ccccc3)c(=O)oc2c1)NC1CCS(=O)(=O)C1
STB_C010_075,16155,0.6442,O=S(=O)(Nc1ccccc1C(C#Cc1ccccc1)N1CCNCC1)c1ccccc1
STB_C010_075,13364,0.6438,O=C(Nc1cnc(c2ccccc2)nc1)c1cccc(NS(=O)(=O)c2ccccc2)c1
STB_C010_075,1487,0.6437,O=C(Nc1ccccc1SC1CCc2ccccc12)NS(=O)(=O)c1ccccc1
STB_C010_075,11570,0.6437,O=C(NN=Cc1cccc2ccccc12)c1cccc(S(=O)(=O)Nc2ccccc2)c1
STB_C010_075,11539,0.6437,O=C(NN=Cc1cccc2ccccc12)c1ccc(NS(=O)(=O)c2ccccc2)cc1
STB_C010_075,13282,0.6436,O=c1[nH]c2ccc(S(=O)(=O)NCc3ccccc3CN3CCOCC3)cc2[nH]c1=O
STB_C010_075,12970,0.6432,O=S(CCSc1cc(c2ccccc2)cc(c2ccccc2)n1)Cc1ccccc1
STB_C010_075,7079,0.6432,O=C1NC(=S)SC1=Cc1ccccc1OS(=O)(=O)c1ccc2ccccc2c1
STB_C010_075,13955,0.6432,O=S(=O)(c1ccccc1)N(c1nc2ccccc2s1)S(=O)(=O)c1ccccc1
STB_C010_075,3243,0.6431,O=c1ccc(c2cccs2)nn1CCCNS(=O)(=O)c1ccc2ccccc2c1
STB_C010_075,12332,0.643,O=C(CSCc1ccccc1)N(Cc1ccccc1)Cc1nc2ccccc2c(=O)[nH]1
STB_C010_075,11907,0.643,O=c1ccc2ccc(NC(=S)N3CCN(S(=O)(=O)c4ccccc4)CC3)cc2o1
STB_C010_075,236,0.6429,O=C(Nc1ccc2c(c1)OCCCO2)c1cccc(NS(=O)(=O)c2ccccc2)c1
STB_C010_075,9298,0.6429,O=C(Nc1ccccc1c1ccccc1)c1ccccc1NS(=O)(=O)c1ccccc1
STB_C010_075,15267,0.6426,O=C(C=Cc1ccccc1)Oc1ccccc1C=Nc1ccc(N=Nc2ccccc2)cc1
STB_C010_075,4811,0.6425,O=C(Nc1cccc(NC(=O)c2cccnc2Sc2ccccc2)c1)c1ccncc1
STB_C010_075,15602,0.6425,O=C(Cc1ccc(NS(=O)(=O)c2ccc3ccccc3c2)cc1)NCc1ccccn1
STB_C010_075,15601,0.6425,O=C(Cc1ccc(NS(=O)(=O)c2ccc3ccccc3c2)cc1)NCc1ccncc1
STB_C010_075,11528,0.6424,O=C(CSc1nc(c2ccccc2)cc(=O)[nH]1)Nc1ccc(Oc2ccccc2)cc1
STB_C010_075,9521,0.6424,O=C(CSc1nc(c2ccccc2)cc(=O)[nH]1)Nc1ccc(Nc2ccccc2)cc1
STB_C010_075,13929,0.6424,O=C(Cc1ccc(NS(=O)(=O)c2ccc3ccccc3c2)cc1)NCc1ccccc1
STB_C010_075,11370,0.6423,O=C(Nc1cc(Oc2ccccc2)cc(S(=O)(=O)c2ccccc2)c1)c1ccccc1
STB_C010_075,10830,0.6422,O=C(Nc1ccccc1Sc1ccccc1)Nc1ccccc1Sc1ccccc1
STB_C010_075,389,0.642,O=C(COc1ccc(Cc2ccccc2)cc1)Oc1ccc(OCc2ccccc2)cc1
STB_C010_075,7380,0.6419,O=C(Nc1ccc(C(=O)N(Cc2ccccc2)Cc2cccnc2)cc1)c1cccs1
STB_C010_075,2179,0.6418,O=C(NC(c1ccc2c(c1)OCO2)S(=O)(=O)c1ccccc1)OCc1ccccc1
STB_C010_075,16971,0.6417,O=C(COc1ccc(NS(=O)(=O)c2ccc3ccccc3c2)cc1)Nc1ccccc1
STB_C010_075,7364,0.6416,O=C(OCCn1cc(Sc2ccccc2N=Cc2ccccc2)cn1)c1ccccc1
STB_C010_075,1769,0.6416,O=C(Nc1ccccc1Sc1ccccc1)N(Cc1ccccc1)Cc1ccccc1
STB_C010_075,4653,0.6415,O=c1[nH]cc(S(=O)(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)c(=O)[nH]1
STB_C010_075,916,0.6414,O=S(=O)(NCc1ccc(N2CCOCC2)cc1)c1ccc(Oc2ccccc2)cc1
STB_C010_075,681,0.6413,O=C(CNS(=O)(=O)c1cccnc1)N(c1ccccc1)c1nc2ccccc2s1
STB_C010_075,11712,0.6412,O=S(=O)(NC1CC1)c1ccc(S(=O)(=O)Oc2ccccc2c2ccccc2)cc1
STB_C010_075,10036,0.6411,O=C(CSc1nnc(NCc2ccccc2)s1)NCC1COc2ccccc2O1
STB_C010_075,14828,0.6409999999999999,O=C(CSc1nc(c2ccccc2)cs1)N(Cc1ccccc1)Cc1ccccc1
STB_C010_075,8264,0.6409,O=C(NC(c1ccccc1)c1ccccc1)N(CCc1cccs1)Cc1cccnc1
STB_C010_075,9306,0.6409,O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc(c2ccccc2)cc1
STB_C010_075,3562,0.6407,O=C(CSc1nccc(c2ccccc2)n1)N(Cc1ccccc1)Cc1ccccc1
STB_C010_075,6517,0.6404,O=C(Nc1cc2[nH]c(=O)c(=O)[nH]c2cc1S(=O)(=O)C1CCCCC1)c1ccccc1
STB_C010_075,941,0.6403,O=C(Nc1ccc(SCc2cccnc2)cc1)c1ccccc1C(=O)c1ccccc1
STB_C010_075,9299,0.6403,O=C(Nc1ccccc1c1ccccc1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
STB_C010_075,2396,0.6402,O=C(NCc1ccccc1)c1c(COc2ccccc2)n(Cc2ccccn2)ccc1=O
STB_C010_075,8660,0.6401,O=C(Nc1cn(Cc2ccccc2)c(=O)[nH]c1=O)c1ccc(OCc2ccncc2)cc1
STB_C010_075,685,0.6401,O=C(NN=c1[nH]c2ccccc2s1)c1cccc(S(=O)(=O)Nc2ccccc2)c1
STB_C010_075,4804,0.64,O=C(Nc1ccccc1C(=O)Nc1nncs1)C(=Cc1ccccc1)c1ccccc1
STB_C010_075,290,0.6398,O=C1CNCCN1c1ccc(Cc2cncnc2OS(=O)(=O)c2ccccc2)cc1
STB_C010_075,506,0.6398,O=C(CSc1nc2cc(S(=O)(=O)Nc3ccccc3)ccc2o1)c1ccccc1
STB_C010_075,9276,0.6398,O=C(Nc1ccccc1c1ccccc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1
STB_C010_075,2433,0.6397,O=c1ccc2ccc(NC(=S)NNS(=O)(=O)c3ccc4ccccc4c3)cc2o1
STB_C010_075,16565,0.6394,O=C(OCC(=O)c1cn(Cc2ccccc2)c(=O)[nH]c1=O)c1cc(=O)c2ccccc2o1
STB_C010_075,16214,0.6394,O=C(NCCC1CCC[NH2+]1)c1c(CCc2ccccc2)n(Cc2ccccn2)ccc1=O
STB_C010_075,12370,0.6393,O=C(CCSc1nc2ccccc2c(=O)n1Cc1ccccc1)NCc1ccccc1
STB_C010_075,7339,0.6392,O=C(CSc1nccc(=O)n1c1ccccc1)NC(c1ccccc1)c1ccccc1
STB_C010_075,16213,0.6391,O=C(NCCC1CCC[NH2+]1)c1c(CCc2ccccc2)n(Cc2ccncc2)ccc1=O
STB_C010_075,6500,0.6391,O=C(COc1cccc2cccnc12)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1
STB_C010_075,11600,0.639,O=C(NCC[NH2+]Cc1ccccc1)c1ccc(Cn2c(=O)c(=O)[nH]c3ccccc23)cc1
STB_C010_075,12338,0.639,O=C(CCSc1ccccc1)N(Cc1ccccc1)Cc1nc2ccccc2c(=O)[nH]1
STB_C010_075,2849,0.6389,O=C(NC(=S)Nc1cccc(NC(=O)c2ccccc2)c1)c1ccc2ccccc2c1
STB_C010_075,15598,0.6389,O=C(Nc1ccc2ncccc2c1)C(Cc1ccccc1)NS(=O)(=O)c1ccccc1
STB_C010_075,4522,0.6388,O=C(COc1nncc2ccccc12)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1
STB_C010_075,4521,0.6388,O=C(COc1ncnc2ccccc12)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1
STB_C010_075,8801,0.6387,O=C(COc1ncnc2ccccc12)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1
STB_C010_075,2638,0.6386,O=C(COc1cccc2cccnc12)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
STB_C010_075,9532,0.6386,O=S(=O)(Nc1ccccc1)c1ccccc1NN=C(c1ccccc1)c1ccncc1
STB_C010_075,6499,0.6386,O=C(COc1cccc2cccnc12)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,2850,0.6386,O=C(NC(=S)Nc1ccc(NC(=O)c2ccccc2)cc1)c1ccc2ccccc2c1
STB_C010_075,2629,0.6386,O=C(CNc1cccc2ccccc12)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,4389,0.6385,O=C(COc1cccc2ccccc12)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,809,0.6385,O=C(COc1cccc2ccccc12)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
STB_C010_075,9314,0.6385,O=S(=O)(Oc1ccc(C=NN(c2ccccc2)c2ccccc2)cc1)c1ccccc1
STB_C010_075,12336,0.6385,O=C(Cc1cc(=O)[nH]c(SCc2cccc3ccccc23)n1)NCCc1ccccc1
STB_C010_075,7345,0.6385,O=C(CSc1nccn1c1cccc(C(=O)NCc2ccccc2)c1)c1ccccc1
STB_C010_075,5168,0.6384,O=C(OCc1ccccc1)c1cc(OCc2ccccc2)cc(Sc2ccccc2)c1
STB_C010_075,9307,0.6384,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1cccc(c2ccccc2)c1
STB_C010_075,5601,0.6383,O=C(CCN(c1ccccc1)S(=O)(=O)c1ccccc1)N1CCc2sccc2C1
STB_C010_075,8800,0.6382,O=C(COc1nncc2ccccc12)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,8799,0.6382,O=C(COc1ncnc2ccccc12)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,4520,0.6382,O=C(COc1nncc2ccccc12)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
STB_C010_075,13363,0.6382,O=C(NN=Cc1cnc2ccccc2c1)c1ccccc1NS(=O)(=O)c1ccccc1
STB_C010_075,6062,0.6382,O=C(CCC1CCCN(CC(c2ccccc2)c2ccccc2)C1)NCc1ccccc1
STB_C010_075,1737,0.6382,O=S(=O)(c1ccccc1)N(CCCN1CCOCC1)Cc1cccc2ccccc12
STB_C010_075,4519,0.6382,O=C(COc1ncnc2ccccc12)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
STB_C010_075,3667,0.6381,O=C(CSc1cccc2ccccc12)N(Cc1ccccc1)C1CCS(=O)(=O)C1
STB_C010_075,7384,0.6377,O=S(=O)(NN=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1
STB_C010_075,3588,0.6377,O=C(CSc1nc2sccc2c(=O)[nH]1)Nc1ccccc1Sc1ccccc1
STB_C010_075,7346,0.6376,O=C(Nc1nccs1)C(NC(=O)C(c1ccccc1)c1ccccc1)c1ccccc1
STB_C010_075,188,0.6376,O=C(CN(Cc1ccccc1)S(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCO2
STB_C010_075,9301,0.6375,O=C(Nc1ccc(c2ccccc2)cc1)c1cccc(S(=O)(=O)Nc2ccccc2)c1
STB_C010_075,11364,0.6375,O=C(Oc1ccc(c2ccccc2)cc1)c1cccc(S(=O)(=O)Nc2ccccc2)c1
STB_C010_075,1478,0.6374,O=C1CCCN1c1cccc(S(=O)(=O)Nc2ccccc2Sc2ccccc2)c1
STB_C010_075,16223,0.6373,O=C(CSc1nnc(SCc2ccccc2)s1)NCc1ccc2c(c1)OCO2
STB_C010_075,3561,0.6372,O=C(c1ccc(SCc2cccnc2)cc1)N(Cc1ccccc1)Cc1cccnc1
STB_C010_075,4002,0.6371,O=C(COC(=O)c1nn(CC(=O)c2ccccc2)c(=O)c2ccccc12)c1ccccc1
STB_C010_075,8642,0.6371,O=C(COc1cccc(NC(=O)c2ccco2)c1)Nc1ccccc1Oc1ccccc1
STB_C010_075,17646,0.637,O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)C(Sc1ccccc1)c1ccccc1
STB_C010_075,495,0.637,O=C(Oc1ccc2ncsc2c1)c1ccc(S(=O)(=O)NCc2ccccc2)cc1
STB_C010_075,3,0.6369,O=C(COc1ccc2ccccc2c1)NN=Cc1ccc(OC(=O)c2ccccc2)cc1
STB_C010_075,5275,0.6368,O=C(CSc1ncc(Cc2ccccc2)c(OCc2ccccc2)n1)c1ccccc1
STB_C010_075,11525,0.6368,O=C(CSc1nccc(=O)n1c1ccccc1)Nc1ccc(Oc2ccccc2)cc1
STB_C010_075,13263,0.6368,O=C(Oc1ccc(C=NNS(=O)(=O)c2ccccc2)cc1)c1cccc2ccccc12
STB_C010_075,18071,0.6368,O=C(NCc1ccccc1CN1CCOCC1)C(Sc1ccccc1)c1ccccc1
STB_C010_075,3566,0.6367,S=C(Nc1ccc(Oc2ccccc2)cc1)N(Cc1ccccc1)Cc1ccccn1
STB_C010_075,2514,0.6366,O=C(CCc1cnc(c2ccc(OCc3ccccc3)cc2)nn1)NCc1cccnc1
STB_C010_075,6941,0.6366,O=c1[nH]c2ccc(S(=O)(=O)N(Cc3ccccc3)Cc3cccs3)cc2[nH]c1=O
STB_C010_075,7014,0.6365,O=C(NCCCn1ccnc1)c1c(Cc2ccccc2)n(Cc2ccccn2)ccc1=O
STB_C010_075,12119,0.6365,O=S(=O)(C(=c1[nH]c2ccccc2s1)S(=O)(=O)c1ccccc1)c1ccccc1
STB_C010_075,7015,0.6365,O=C(NCCCn1ccnc1)c1c(Cc2ccccc2)n(Cc2ccncc2)ccc1=O
STB_C010_075,18020,0.6364,O=C(CSc1nnc(CSc2ccccc2)n1c1ccccc1)Nc1ccccc1
STB_C010_075,2299,0.6364,O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1cc(N2CCCC2)ncn1
STB_C010_075,2852,0.6363,O=C(Oc1ccc(C=NNC(=S)Nc2ccccc2)cc1)c1cccc2ccccc12
STB_C010_075,1164,0.6363,O=C(CSc1nc2ccc(N3CCOCC3)cc2c(=O)[nH]1)NCCc1ccccc1
STB_C010_075,4319,0.6363,O=C(CSCc1nc(=O)c2c(c3ccccc3)csc2[nH]1)c1c[nH]c(=O)[nH]c1=O
STB_C010_075,4244,0.6362,O=C(NCc1ccc(OCc2cccnc2)cc1)Nc1cccc(Oc2ccncc2)c1
STB_C010_075,15608,0.6361,O=C(CN(Cc1ccccc1)S(=O)(=O)c1ccccc1)Nc1cccc2ncccc12
STB_C010_075,14139,0.6361,O=C(NCc1cscn1)c1c(CCc2ccccc2)n(Cc2ccccn2)ccc1=O
STB_C010_075,14140,0.6361,O=C(NCc1cscn1)c1c(CCc2ccccc2)n(Cc2ccncc2)ccc1=O
STB_C010_075,4243,0.6361,O=C(NCc1ccc(OCc2ccccn2)cc1)Nc1cccc(Oc2ccncc2)c1
STB_C010_075,15609,0.636,O=C(CN(Cc1ccccc1)S(=O)(=O)c1ccccc1)Nc1cccc2cccnc12
STB_C010_075,11117,0.6359,O=C(OCc1nc2ccccc2c(=O)[nH]1)c1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,6506,0.6359,O=C(OCc1nc2ccccc2c(=O)[nH]1)c1cccc(S(=O)(=O)N2CCCCC2)c1
STB_C010_075,2147,0.6358,O=C(Nc1ccccc1)c1ccccc1C(=O)OCc1ncnc(Nc2ccccc2)n1
STB_C010_075,3152,0.6358,O=C(CCc1nc2ccccc2c(=O)[nH]1)NC(CCCc1ccccc1)c1ccccc1
STB_C010_075,15034,0.6357,O=C(COC(=O)c1cc2ccccc2oc1=O)Nc1ccccc1Sc1ccccc1
STB_C010_075,15337,0.6355,O=C(c1cnccn1)N(CCC1=CCCCC1)c1cn(Cc2ccccc2)c(=O)[nH]c1=O
